Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sudan,SDN,2005,Barro-Lee: Percentage of population age 30-34 with primary schooling. Completed Primary,BAR.PRM.CMPT.3034.ZS,30.55
Sudan,SDN,2000,Barro-Lee: Percentage of population age 30-34 with primary schooling. Completed Primary,BAR.PRM.CMPT.3034.ZS,31.67
Sudan,SDN,1995,Barro-Lee: Percentage of population age 30-34 with primary schooling. Completed Primary,BAR.PRM.CMPT.3034.ZS,27.75
Sudan,SDN,1990,Barro-Lee: Percentage of population age 30-34 with primary schooling. Completed Primary,BAR.PRM.CMPT.3034.ZS,19.57
Sudan,SDN,1985,Barro-Lee: Percentage of population age 30-34 with primary schooling. Completed Primary,BAR.PRM.CMPT.3034.ZS,15.94
Sudan,SDN,1980,Barro-Lee: Percentage of population age 30-34 with primary schooling. Completed Primary,BAR.PRM.CMPT.3034.ZS,10.3
Sudan,SDN,1975,Barro-Lee: Percentage of population age 30-34 with primary schooling. Completed Primary,BAR.PRM.CMPT.3034.ZS,7.74
Sudan,SDN,1970,Barro-Lee: Percentage of population age 30-34 with primary schooling. Completed Primary,BAR.PRM.CMPT.3034.ZS,6.02
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.FE.ZS,25.06
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.FE.ZS,24.32
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.FE.ZS,21.45
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.FE.ZS,12.75
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.FE.ZS,11.84
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.FE.ZS,6.15
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.FE.ZS,5.32
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.FE.ZS,3.02
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.FE.ZS,2.13
Sudan,SDN,2010,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.ZS,30.55
Sudan,SDN,2005,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.ZS,31.67
Sudan,SDN,2000,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.ZS,27.75
Sudan,SDN,1995,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.ZS,19.57
Sudan,SDN,1990,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.ZS,15.94
Sudan,SDN,1985,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.ZS,10.39
Sudan,SDN,1980,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.ZS,8.07
Sudan,SDN,1975,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.ZS,5.99
Sudan,SDN,1970,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,BAR.PRM.CMPT.3539.ZS,5.59
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.FE.ZS,24.32
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.FE.ZS,21.45
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.FE.ZS,12.75
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.FE.ZS,11.84
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.FE.ZS,6.15
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.FE.ZS,5.71
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.FE.ZS,3.03
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.FE.ZS,2.19
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.FE.ZS,0.87
Sudan,SDN,2010,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.ZS,31.67
Sudan,SDN,2005,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.ZS,27.75
Sudan,SDN,2000,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.ZS,19.57
Sudan,SDN,1995,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.ZS,15.94
Sudan,SDN,1990,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.ZS,10.4
Sudan,SDN,1985,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.ZS,8.46
Sudan,SDN,1980,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.ZS,5.95
Sudan,SDN,1975,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.ZS,5.59
Sudan,SDN,1970,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,BAR.PRM.CMPT.4044.ZS,4.1
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.FE.ZS,21.45
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.FE.ZS,12.75
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.FE.ZS,11.84
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.FE.ZS,6.15
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.FE.ZS,5.71
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.FE.ZS,3.05
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.FE.ZS,2.26
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.FE.ZS,0.99
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.FE.ZS,0.86
Sudan,SDN,2010,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.ZS,27.75
Sudan,SDN,2005,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.ZS,19.57
Sudan,SDN,2000,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.ZS,15.94
Sudan,SDN,1995,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.ZS,10.4
Sudan,SDN,1990,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.ZS,8.47
Sudan,SDN,1985,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.ZS,5.9
Sudan,SDN,1980,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.ZS,5.6
Sudan,SDN,1975,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.ZS,4.27
Sudan,SDN,1970,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,BAR.PRM.CMPT.4549.ZS,4.11
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.FE.ZS,12.75
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.FE.ZS,11.84
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.FE.ZS,6.15
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.FE.ZS,5.71
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.FE.ZS,3.05
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.FE.ZS,2.34
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.FE.ZS,1.13
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.FE.ZS,0.98
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.FE.ZS,0.32
Sudan,SDN,2010,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.ZS,19.57
Sudan,SDN,2005,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.ZS,15.94
Sudan,SDN,2000,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.ZS,10.4
Sudan,SDN,1995,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.ZS,8.47
Sudan,SDN,1990,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.ZS,5.9
Sudan,SDN,1985,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.ZS,5.61
Sudan,SDN,1980,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.ZS,4.47
Sudan,SDN,1975,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.ZS,4.28
Sudan,SDN,1970,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,BAR.PRM.CMPT.5054.ZS,2.28
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.FE.ZS,11.84
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.FE.ZS,6.15
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.FE.ZS,5.71
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.FE.ZS,3.05
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.FE.ZS,2.33
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.FE.ZS,1.3
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.FE.ZS,1.12
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.FE.ZS,0.39
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.FE.ZS,0.32
Sudan,SDN,2010,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.ZS,15.94
Sudan,SDN,2005,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.ZS,10.4
Sudan,SDN,2000,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.ZS,8.47
Sudan,SDN,1995,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.ZS,5.9
Sudan,SDN,1990,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.ZS,5.62
Sudan,SDN,1985,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.ZS,4.71
Sudan,SDN,1980,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.ZS,4.48
Sudan,SDN,1975,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.ZS,2.51
Sudan,SDN,1970,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,BAR.PRM.CMPT.5559.ZS,2.28
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.FE.ZS,6.15
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.FE.ZS,5.71
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.FE.ZS,3.05
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.FE.ZS,2.31
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.FE.ZS,1.29
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.FE.ZS,1.29
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.FE.ZS,0.46
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.FE.ZS,0.39
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.FE.ZS,0
Sudan,SDN,2010,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.ZS,10.4
Sudan,SDN,2005,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.ZS,8.47
Sudan,SDN,2000,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.ZS,5.9
Sudan,SDN,1995,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.ZS,5.63
Sudan,SDN,1990,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.ZS,4.72
Sudan,SDN,1985,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.ZS,4.72
Sudan,SDN,1980,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.ZS,2.79
Sudan,SDN,1975,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.ZS,2.51
Sudan,SDN,1970,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,BAR.PRM.CMPT.6064.ZS,1.8
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS,45.83
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS,41.48
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS,41.22
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS,36.51
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS,35.64
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS,35.2
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS,30.39
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS,25.97
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS,19.84
Sudan,SDN,2010,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.ZS,48.45
Sudan,SDN,2005,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.ZS,45.14
Sudan,SDN,2000,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.ZS,45.56
Sudan,SDN,1995,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.ZS,41.93
Sudan,SDN,1990,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.ZS,40.22
Sudan,SDN,1985,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.ZS,41.3
Sudan,SDN,1980,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.ZS,34.99
Sudan,SDN,1975,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.ZS,27.66
Sudan,SDN,1970,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.ZS,26.56
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS,27.36
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS,24.84
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS,22.72
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS,20.06
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS,17.91
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS,15.52
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS,12.32
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS,10.09
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS,7.2
Sudan,SDN,2010,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.ZS,33.51
Sudan,SDN,2005,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.ZS,31.59
Sudan,SDN,2000,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.ZS,29.98
Sudan,SDN,1995,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.ZS,27.82
Sudan,SDN,1990,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.ZS,26.09
Sudan,SDN,1985,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.ZS,24.32
Sudan,SDN,1980,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.ZS,21.15
Sudan,SDN,1975,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.ZS,18.37
Sudan,SDN,1970,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.ZS,16.4
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS,31.93
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS,31.67
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS,26.77
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS,25.06
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS,24.32
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS,21.8
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS,14.3
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS,14.66
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS,8.95
Sudan,SDN,2010,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.ZS,36.61
Sudan,SDN,2005,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.ZS,37.02
Sudan,SDN,2000,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.ZS,33.17
Sudan,SDN,1995,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.ZS,30.55
Sudan,SDN,1990,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.ZS,31.67
Sudan,SDN,1985,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.ZS,28.1
Sudan,SDN,1980,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.ZS,22.6
Sudan,SDN,1975,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.ZS,22.63
Sudan,SDN,1970,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.ZS,17.8
Sudan,SDN,2010,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.FE.ZS,31.67
Sudan,SDN,2005,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.FE.ZS,26.77
Sudan,SDN,2000,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.FE.ZS,25.06
Sudan,SDN,1995,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.FE.ZS,24.32
Sudan,SDN,1990,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.FE.ZS,21.78
Sudan,SDN,1985,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.FE.ZS,14.3
Sudan,SDN,1980,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.FE.ZS,14.66
Sudan,SDN,1975,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.FE.ZS,8.95
Sudan,SDN,1970,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.FE.ZS,6.62
Sudan,SDN,2010,Barro-Lee: Percentage of population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.ZS,37.02
Sudan,SDN,2005,Barro-Lee: Percentage of population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.ZS,33.17
Sudan,SDN,2000,Barro-Lee: Percentage of population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.ZS,30.55
Sudan,SDN,1995,Barro-Lee: Percentage of population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.ZS,31.67
Sudan,SDN,1990,Barro-Lee: Percentage of population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.ZS,28.1
Sudan,SDN,1985,Barro-Lee: Percentage of population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2529.ZS,22.6
